"Year","State","District","Democrat","Republican","Other","Total","Winner","Dperc","Rperc","Operc"
1974,"Illinois","2","65812","9386",0,"75198","D",0.8751828506,0.1248171494,0
1974,"Illinois","3","65336","58891",0,"124227","D",0.5259404155,0.4740595845,0
1974,"Illinois","4","47096","68428",0,"115524","R",0.4076728645,0.5923271355,0
1974,"Illinois","5","93069","15108",0,"108177","D",0.8603399983,0.1396600017,0
1974,"Illinois","6","57654","66027",0,"123681","R",0.4661508235,0.5338491765,0
1974,"Illinois","7","63962","8800",0,"72762","D",0.8790577499,0.1209422501,0
1974,"Illinois","8","75011","11664",0,"86675","D",0.8654283242,0.1345716758,0
1974,"Illinois","10","83457","80597",0,"164054","D",0.5087166421,0.4912833579,0
1974,"Illinois","11","102541","39182",0,"141723","D",0.7235311135,0.2764688865,0
1974,"Illinois","12","45049","70731",0,"115780","R",0.3890913802,0.6109086198,0
1974,"Illinois","13","42903","51405",5,"94313","R",0.4549001728,0.5450468122,5.301496082e-05
1974,"Illinois","14","38981","77718",0,"116699","R",0.334030283,0.665969717,0
1974,"Illinois","15","61912","54278",2817,"119007","D",0.5202383053,0.4560908182,0.0236708765
1974,"Illinois","16","33724","65175",18582,"117481","R",0.287059184,0.5547705586,0.1581702573
1974,"Illinois","17","56541","59984",0,"116525","R",0.4852263463,0.5147736537,0
1974,"Illinois","18","59225","71681",0,"130906","R",0.4524238767,0.5475761233,0
1974,"Illinois","19","44677","84049",2,"128728","R",0.3470651296,0.6529193338,1.553663539e-05
1974,"Illinois","20","69551","84426",10,"153987","R",0.4516679979,0.5482670615,6.494054693e-05
1974,"Illinois","21","40896","78640",0,"119536","R",0.3421228751,0.6578771249,0
1974,"Illinois","22","97921","65731",0,"163652","D",0.5983489355,0.4016510645,0
1974,"Illinois","23","78347","18987",0,"97334","D",0.8049294183,0.1950705817,0
1974,"Illinois","24","108417","73634",0,"182051","D",0.5955309227,0.4044690773,0
1974,"Indiana","1","71759","32793",0,"104552","D",0.6863474635,0.3136525365,0
1974,"Indiana","2","101856","64950",0,"166806","D",0.6106255171,0.3893744829,0
1974,"Indiana","3","89306","50116",0,"139422","D",0.6405445339,0.3594554661,0
1974,"Indiana","4","83604","75031",2584,"161219","D",0.5185741135,0.465397999,0.01602788753
1974,"Indiana","5","73239","95331",0,"168570","R",0.434472326,0.565527674,0
1974,"Indiana","6","78414","71134",0,"149548","D",0.5243400112,0.4756599888,0
1974,"Indiana","7","73802","100128",1421,"175351","R",0.4208815462,0.5710147076,0.0081037462
1974,"Indiana","8","100121","87296",0,"187417","D",0.5342151459,0.4657848541,0
1974,"Indiana","9","117648","47881",0,"165529","D",0.7107395079,0.2892604921,0
1974,"Indiana","10","85418","71701",0,"157119","D",0.5436516271,0.4563483729,0
1974,"Indiana","11","81508","73793",0,"155301","D",0.5248388613,0.4751611387,0
1974,"Iowa","1","75687","63540",0,"139227","D",0.5436230042,0.4563769958,0
1974,"Iowa","2","73416","69088",1108,"143612","D",0.5112107623,0.481074005,0.00771523271
1974,"Iowa","3","74895","77468",0,"152363","R",0.491556349,0.508443651,0
1974,"Iowa","4","96755","53756",0,"150511","D",0.6428433802,0.3571566198,0
1974,"Iowa","5","81146","77683",0,"158829","D",0.5109016615,0.4890983385,0
1974,"Iowa","6","86315","71695",0,"158010","D",0.5462628948,0.4537371052,0
1974,"Kansas","1","57326","101565",14977,"173868","R",0.3297098949,0.5841500449,0.08614006028
1974,"Kansas","2","84864","67650",1725,"154239","D",0.5502110361,0.4386050221,0.0111839418
1974,"Kansas","3","49976","89694",2980,"142650","R",0.350339993,0.6287697161,0.02089029092
1974,"Kansas","4","61210","70401",12520,"144131","R",0.4246831008,0.4884514782,0.08686542104
1974,"Kansas","5","72024","88646",0,"160670","R",0.4482728574,0.5517271426,0
1974,"Kentucky","1","70723","16937",2805,"90465","D",0.781771956,0.1872215774,0.03100646659
1974,"Kentucky","2","56502","18312",2586,"77400","D",0.73,0.2365891473,0.03341085271
1974,"Kentucky","3","75571","28813",4091,"108475","D",0.6966674349,0.2656188062,0.03771375893
1974,"Kentucky","4","59539","63845",0,"123384","R",0.4825504117,0.5174495883,0
1974,"Kentucky","5","28706","66709",2467,"97882","R",0.2932714902,0.681524693,0.02520381684
1974,"Kentucky","6","63010","21039",3367,"87416","D",0.7208062597,0.240676764,0.0385169763
1974,"Kentucky","7","71221","22982",0,"94203","D",0.7560374935,0.2439625065,0
1974,"Louisiana","2","53802","9632",2322,"65756","D",0.8182067036,0.1464809295,0.03531236693
1974,"Louisiana","3","39412","55574",0,"94986","R",0.4149243046,0.5850756954,0
1974,"Louisiana","6","63366","74802",0,"138168","R",0.4586155984,0.5413844016,0
1974,"Maine","1","93524","94203",0,"187727","R",0.4981915228,0.5018084772,0
1974,"Maine","2","47399","118154",0,"165553","R",0.2863071041,0.7136928959,0
1974,"Maryland","1","52853","59570",0,"112423","R",0.4701262197,0.5298737803,0
1974,"Maryland","2","103222","30639",0,"133861","D",0.771113319,0.228886681,0
1974,"Maryland","3","93218","17967",0,"111185","D",0.838404461,0.161595539,0
1974,"Maryland","4","44059","61208",0,"105267","R",0.4185452231,0.5814547769,0
1974,"Maryland","5","45211","40805",0,"86016","D",0.5256115141,0.4743884859,0
1974,"Maryland","6","90882","32416",0,"123298","D",0.737092248,0.262907752,0
1974,"Maryland","8","54112","104675",0,"158787","R",0.3407835654,0.6592164346,0
1974,"Massachusetts","1","43524","107285",7,"150816","R",0.28859007,0.7113635158,4.641417356e-05
1974,"Massachusetts","3","78244","60717",19159,"158120","D",0.4948393625,0.3839931697,0.1211674677
1974,"Massachusetts","4","77286","21922",52788,"151996","D",0.5084739072,0.1442274797,0.3472986131
1974,"Massachusetts","5","99518","64596",3,"164117","D",0.6063844696,0.3935972507,1.827964196e-05
1974,"Massachusetts","10","55871","99993",0,"155864","R",0.3584599394,0.6415400606,0
1974,"Massachusetts","12","138779","46787",3,"185569","D",0.7478565924,0.2521272411,1.616649333e-05
1974,"Michigan","1","97626","9358",595,"107579","D",0.9074819435,0.08698723729,0.005530819212
1974,"Michigan","2","62755","72245",3160,"138160","R",0.4542197452,0.5229082224,0.02287203243
1974,"Michigan","3","65212","70157",1770,"137139","R",0.4755175406,0.5115758464,0.012906613
1974,"Michigan","4","55469","64751",1720,"121940","R",0.4548876497,0.5310070526,0.01410529769
1974,"Michigan","5","80778","66659",6032,"153469","D",0.5263473405,0.4343483049,0.03930435463
1974,"Michigan","6","73956","73309",2709,"149974","D",0.4931254751,0.488811394,0.01806313094
1974,"Michigan","7","81014","41603",2512,"125129","D",0.647443838,0.3324808797,0.02007528231
1974,"Michigan","8","77795","61578",2481,"141854","D",0.548415977,0.4340942095,0.01748981347
1974,"Michigan","9","65235","87551",2023,"154809","R",0.4213902293,0.565542055,0.0130677157
1974,"Michigan","10","69246","77118",570,"146934","R",0.4712728164,0.5248478909,0.003879292744
1974,"Michigan","11","79793","83293",449,"163535","R",0.487926132,0.5093282784,0.002745589629
1974,"Michigan","12","89822","34293",297,"124412","D",0.721972157,0.2756406134,0.002387229528
1974,"Michigan","13","63246","8036",1121,"72403","D",0.87352734,0.1109898761,0.01548278386
1974,"Michigan","14","93973","35723",2228,"131924","D",0.7123267942,0.2707846942,0.01688851157
1974,"Michigan","15","86601","23028",1281,"110910","D",0.7808222883,0.2076278063,0.01154990533
1974,"Michigan","16","95834","25248",2202,"123284","D",0.7773433698,0.2047954317,0.01786119853
1974,"Michigan","17","94242","39856",1575,"135673","D",0.6946260494,0.2937651559,0.01160879468
1974,"Michigan","18","83523","57133",871,"141527","D",0.590155942,0.4036897553,0.006154302713
1974,"Michigan","19","50924","86846",985,"138755","R",0.3670065944,0.6258945624,0.007098843285
1974,"Minnesota","1","56868","95138",0,"152006","R",0.3741168112,0.6258831888,0
1974,"Minnesota","2","77780","88071",0,"165851","R",0.4689751645,0.5310248355,0
1974,"Minnesota","3","54630","83325",0,"137955","R",0.3959986952,0.6040013048,0
1974,"Minnesota","4","95437","30083",0,"125520","D",0.7603330147,0.2396669853,0
1974,"Minnesota","5","90012","30146",1887,"122045","D",0.7375312385,0.2470072514,0.0154615101
1974,"Minnesota","6","96465","77797",0,"174262","D",0.5535630258,0.4464369742,0
1974,"Minnesota","7","129207","43054",0,"172261","D",0.7500653079,0.2499346921,0
1974,"Minnesota","8","104740","44298",19919,"168957","D",0.619921045,0.262185053,0.117893902
1974,"Mississippi","2","37909","15876",3573,"57358","D",0.6609191394,0.2767878936,0.06229296698
1974,"Mississippi","4","25699","62634",868,"89201","R",0.2881021513,0.7021670161,0.009730832614
1974,"Mississippi","5","10333","52489",9100,"71922","R",0.1436695309,0.7298045104,0.1265259587
1974,"Missouri","1","61933","28707",0,"90640","D",0.6832855252,0.3167144748,0
1974,"Missouri","2","85977","55026",0,"141003","D",0.609752984,0.390247016,0
1974,"Missouri","3","96201","31489",1851,"129541","D",0.7426297466,0.243081341,0.01428891239
1974,"Missouri","4","82447","39055",0,"121502","D",0.6785649619,0.3214350381,0
1974,"Missouri","5","57081","24669",855,"82605","D",0.69101144,0.298638097,0.01035046305
1974,"Missouri","6","101609","27147",0,"128756","D",0.7891593401,0.2108406599,0
1974,"Missouri","7","72653","79787",0,"152440","R",0.4766006298,0.5233993702,0
1974,"Missouri","8","86595","37369",0,"123964","D",0.6985495789,0.3014504211,0
1974,"Missouri","9","87546","44318",0,"131864","D",0.6639113026,0.3360886974,0
1974,"Missouri","10","77677","29050",0,"106727","D",0.7278102074,0.2721897926,0
1974,"Montana","1","74304","61309",0,"135613","D",0.5479120733,0.4520879267,0
1974,"Montana","2","74680","43853",0,"118533","D",0.6300355175,0.3699644825,0
1974,"Nebraska","1","72099","82353",2,"154454","R",0.4667991765,0.5331878747,1.294883914e-05
1974,"Nebraska","2","59142","72731",52,"131925","R",0.4483001706,0.5513056661,0.0003941633504
1974,"Nebraska","3","80255","80992",65,"161312","R",0.4975141341,0.5020829201,0.0004029458441
1974,"Nevada","1","93665","61182",13119,"167966","D",0.5576426181,0.3642522892,0.0781050927
1974,"New Hampshire","1","58388","53610",0,"111998","D",0.521330738,0.478669262,0
1974,"New Hampshire","2","38463","69068",0,"107531","R",0.3576922004,0.6423077996,0
1974,"New Jersey","1","80768","54069",5631,"140468","D",0.574992169,0.3849204089,0.04008742205
1974,"New Jersey","2","109763","79064",2593,"191420","D",0.5734144812,0.4130393898,0.01354612893
1974,"New Jersey","3","105979","45932",1995,"153906","D",0.6885956363,0.2984419061,0.0129624576
1974,"New Jersey","4","82195","40797",0,"122992","D",0.6682954989,0.3317045011,0
1974,"New Jersey","5","66380","81498",4880,"152758","R",0.4345435264,0.5335105199,0.03194595373
1974,"New Jersey","6","70353","81190",3169,"154712","R",0.45473525,0.5247815296,0.02048322044
1974,"New Jersey","7","79808","71377",9520,"160705","D",0.4966118042,0.4441492175,0.05923897825
1974,"New Jersey","8","83724","27839",1764,"113327","D",0.7387824614,0.2456519629,0.01556557572
1974,"New Jersey","9","99592","50859",12444,"162895","D",0.6113877037,0.3122195279,0.07639276835
1974,"New Jersey","10","53094","9936",2508,"65538","D",0.8101254234,0.1516067015,0.03826787513
1974,"New Jersey","11","98957","42036",1922,"142915","D",0.6924185705,0.2941328762,0.01344855334
1974,"New Jersey","12","46246","92829",3768,"142843","R",0.3237540517,0.6498673369,0.02637861148
1974,"New Jersey","13","86043","64166",0,"150209","D",0.5728218682,0.4271781318,0
1974,"New Jersey","14","85438","17231",4266,"106935","D",0.7989713377,0.1611352691,0.03989339318
1974,"New Jersey","15","92593","35875",1899,"130367","D",0.7102487593,0.275184671,0.01456656976
1974,"New Mexico","1","71968","106268",3069,"181305","R",0.3969443755,0.5861283473,0.01692727724
1974,"New Mexico","2","90127","43045",1860,"135032","D",0.6674491972,0.3187762901,0.01377451271
1974,"New York","1","101130","44513",10038,"155681","D",0.6495975745,0.2859244224,0.0644780031
1974,"New York","2","58289","53344",7818,"119451","D",0.4879741484,0.4465764205,0.06544943115
1974,"New York","3","76383","67986",0,"144369","D",0.5290817281,0.4709182719,0
1974,"New York","4","69556","89648",0,"159204","R",0.4368985704,0.5631014296,0
1974,"New York","5","72513","96520",0,"169033","R",0.4289872392,0.5710127608,0
1974,"New York","6","92582","59183",0,"151765","D",0.6100352519,0.3899647481,0
1974,"New York","8","78396","35784",0,"114180","D",0.6866001051,0.3133998949,0
1974,"New York","9","92231","6924",0,"99155","D",0.930169936,0.06983006404,0
1974,"New York","10","75375","16047",0,"91422","D",0.8244733215,0.1755266785,0
1974,"New York","11","62388","12297",11666,"86351","D",0.7224930806,0.1424071522,0.1350997672
1974,"New York","12","26446","4577",1956,"32979","D",0.8019042421,0.1387852876,0.0593104703
1974,"New York","13","91008","20229",0,"111237","D",0.8181450417,0.1818549583,0
1974,"New York","14","33195","5360",7996,"46551","D",0.7130888703,0.1151425318,0.1717685979
1974,"New York","15","45855","34814",11253,"91922","D",0.4988468484,0.3787341442,0.1224190074
1974,"New York","16","74010","19806",0,"93816","D",0.7888846252,0.2111153748,0
1974,"New York","17","63805","28269",18430,"110504","D",0.5773999131,0.2558187939,0.166781293
1974,"New York","18","91985","22560",5358,"119903","D",0.7671617891,0.1881520896,0.04468612128
1974,"New York","19","63146","2039",0,"65185","D",0.9687197975,0.0312802025,0
1974,"New York","20","76074","15053",5511,"96638","D",0.787205861,0.1557668826,0.05702725636
1974,"New York","22","69449","8142",13041,"90632","D",0.766274605,0.08983581958,0.1438895754
1974,"New York","23","59108","80361",0,"139469","R",0.4238074411,0.5761925589,0
1974,"New York","24","82542","60180",0,"142722","D",0.5783411107,0.4216588893,0
1974,"New York","25","53357","103799",1881,"159037","R",0.3355005439,0.6526720197,0.01182743638
1974,"New York","26","58161","81562",11345,"151068","R",0.3849988085,0.5399025604,0.07509863108
1974,"New York","27","83562","68273",6526,"158361","D",0.527667797,0.4311225617,0.04120964126
1974,"New York","28","156439","33493",4050,"193982","D",0.8064614243,0.1726603499,0.02087822581
1974,"New York","29","99324","83768",0,"183092","D",0.5424813755,0.4575186245,0
1974,"New York","30","63893","78117",0,"142010","R",0.4499190198,0.5500809802,0
1974,"New York","31","59639","94319",4281,"158239","R",0.3768919167,0.5960540701,0.02705401323
1974,"New York","32","88660","61379",0,"150039","D",0.5909130293,0.4090869707,0
1974,"New York","33","45043","97380",6668,"149091","R",0.3021174987,0.6531581383,0.04472436297
1974,"New York","34","45408","105585",5372,"156365","R",0.2903974675,0.6752470182,0.03435551434
1974,"New York","35","63012","90269",5777,"159058","R",0.3961573766,0.5675225389,0.0363200845
1974,"New York","36","90498","61442",0,"151940","D",0.5956166908,0.4043833092,0
1974,"New York","37","84064","27531",521,"112116","D",0.7497948553,0.2455581719,0.004646972778
1974,"New York","38","48929","126687",0,"175616","R",0.278613566,0.721386434,0
1974,"New York","39","53866","87321",3832,"145019","R",0.3714409836,0.6021348927,0.02642412374
1974,"North Carolina","1","55323","16098",0,"71421","D",0.774604108,0.225395892,0
1974,"North Carolina","4","62600","33521",670,"96791","D",0.646754347,0.3463235218,0.00692213119
1974,"North Carolina","5","64634","59182",425,"124241","D",0.5202308417,0.4763483874,0.003420770921
1974,"North Carolina","6","56507","31906",351,"88764","D",0.6365981704,0.3594475238,0.0039543058
1974,"North Carolina","8","61591","46500",0,"108091","D",0.5698069219,0.4301930781,0
1974,"North Carolina","9","41387","51032",1458,"93877","R",0.4408641094,0.5436049299,0.01553096073
1974,"North Carolina","10","53131","63382",0,"116513","R",0.4560092007,0.5439907993,0
1974,"North Carolina","11","89163","45983",0,"135146","D",0.6597531558,0.3402468442,0
1974,"North Dakota","1","103504","130184",0,"233688","R",0.4429153401,0.5570846599,0
1974,"Ohio","1","67685","70284",22,"137991","R",0.4905030038,0.5093375655,0.0001594306875
1974,"Ohio","2","62530","71512",0,"134042","R",0.466495576,0.533504424,0
1974,"Ohio","4","51065","81674",0,"132739","R",0.3847023105,0.6152976895,0
1974,"Ohio","5","53391","89161",0,"142552","R",0.3745370111,0.6254629889,0
1974,"Ohio","6","42316","93400",0,"135716","R",0.3117981668,0.6882018332,0
1974,"Ohio","7","34828","73503",13088,"121419","R",0.2868414334,0.6053665407,0.107792026
1974,"Ohio","8","45701","51097",23617,"120415","R",0.3795291284,0.4243408213,0.1961300502
1974,"Ohio","9","42333","57892",52,"100277","R",0.4557475792,0.5773208213,0.0005185635789
1974,"Ohio","11","52017","79756",84,"131857","R",0.394495552,0.6048673942,0.000637053778
1974,"Ohio","12","70818","73303",0,"144121","R",0.491378772,0.508621228,0
1974,"Ohio","13","53766","72881",0,"126647","R",0.4245343356,0.5754656644,0
1974,"Ohio","14","93931","30603",0,"124534","D",0.7542598808,0.2457401192,0
1974,"Ohio","15","49683","79376",0,"129059","R",0.3849634663,0.6150365337,0
1974,"Ohio","16","48754","92986",0,"141740","R",0.3439678284,0.6560321716,0
1974,"Ohio","17","63342","70708",3,"134053","R",0.4725146024,0.5274630184,2.237920822e-05
1974,"Ohio","18","90447","47385",0,"137832","D",0.6562119102,0.3437880898,0
